horizon_minutes,result_type,cost_bps,capacity_quote,event_count,mean_net_return,median_net_return,win_rate,t_stat
15,bootstrap_draw,8,10000,8918,-0.0010476243722105357,,,
15,bootstrap_draw,8,10000,8918,-0.0010605114714172092,,,
15,bootstrap_draw,8,10000,8918,-0.0010634707705504873,,,
15,bootstrap_draw,8,10000,8918,-0.001052919624447435,,,
15,bootstrap_draw,8,10000,8918,-0.0010573994671653302,,,
15,bootstrap_draw,8,10000,8918,-0.001056299401651691,,,
15,bootstrap_draw,8,10000,8918,-0.0010406360789398618,,,
15,bootstrap_draw,8,10000,8918,-0.001049474258768138,,,
15,bootstrap_draw,8,10000,8918,-0.001052369350879586,,,
15,bootstrap_draw,8,10000,8918,-0.0010548823832125347,,,
15,bootstrap_draw,8,10000,8918,-0.001049430689187523,,,
15,bootstrap_draw,8,10000,8918,-0.0010533876951864382,,,
15,bootstrap_draw,8,10000,8918,-0.0010486759626649148,,,
15,bootstrap_draw,8,10000,8918,-0.0010477224636373844,,,
15,bootstrap_draw,8,10000,8918,-0.001057677945191076,,,
15,bootstrap_draw,8,10000,8918,-0.0010408915279513649,,,
15,bootstrap_draw,8,10000,8918,-0.0010659848988721378,,,
15,bootstrap_draw,8,10000,8918,-0.0010577186190705475,,,
15,bootstrap_draw,8,10000,8918,-0.0010542891829817469,,,
15,bootstrap_draw,8,10000,8918,-0.0010576581244587185,,,
15,bootstrap_draw,8,10000,8918,-0.0010397389987627718,,,
15,bootstrap_draw,8,10000,8918,-0.0010449541169397748,,,
15,bootstrap_draw,8,10000,8918,-0.0010507317816391992,,,
15,bootstrap_draw,8,10000,8918,-0.0010425013485142916,,,
15,bootstrap_draw,8,10000,8918,-0.0010623573509380708,,,
15,bootstrap_draw,8,10000,8918,-0.00105407223806801,,,
15,bootstrap_draw,8,10000,8918,-0.0010809238994821278,,,
15,bootstrap_draw,8,10000,8918,-0.001044011058653812,,,
15,bootstrap_draw,8,10000,8918,-0.0010444738649841466,,,
15,bootstrap_draw,8,10000,8918,-0.0010485544403282655,,,
15,bootstrap_draw,8,10000,8918,-0.0010485181595224443,,,
15,bootstrap_draw,8,10000,8918,-0.0010712993263941252,,,
15,bootstrap_draw,8,10000,8918,-0.001056108571557768,,,
15,bootstrap_draw,8,10000,8918,-0.0010378852172393755,,,
15,bootstrap_draw,8,10000,8918,-0.0010464749021543568,,,
15,bootstrap_draw,8,10000,8918,-0.0010322252746124891,,,
15,bootstrap_draw,8,10000,8918,-0.00105942999443474,,,
15,bootstrap_draw,8,10000,8918,-0.0010525803883801737,,,
15,bootstrap_draw,8,10000,8918,-0.0010480531819818738,,,
15,bootstrap_draw,8,10000,8918,-0.0010662503597228192,,,
15,bootstrap_draw,8,10000,8918,-0.001051104530696593,,,
15,bootstrap_draw,8,10000,8918,-0.0010715691135096293,,,
15,bootstrap_draw,8,10000,8918,-0.001058783058421461,,,
15,bootstrap_draw,8,10000,8918,-0.00102842473923887,,,
15,bootstrap_draw,8,10000,8918,-0.0010506558790982583,,,
15,bootstrap_draw,8,10000,8918,-0.0010555993891286548,,,
15,bootstrap_draw,8,10000,8918,-0.00104554803758701,,,
15,bootstrap_draw,8,10000,8918,-0.0010489433566959602,,,
15,bootstrap_draw,8,10000,8918,-0.0010577355642333974,,,
15,bootstrap_draw,8,10000,8918,-0.0010368554400215992,,,
15,bootstrap_draw,8,10000,8918,-0.001044938738131294,,,
15,bootstrap_draw,8,10000,8918,-0.0010420080995905893,,,
15,bootstrap_draw,8,10000,8918,-0.0010289244273543805,,,
15,bootstrap_draw,8,10000,8918,-0.0010667718632010011,,,
15,bootstrap_draw,8,10000,8918,-0.0010516368196134237,,,
15,bootstrap_draw,8,10000,8918,-0.0010499869419410975,,,
15,bootstrap_draw,8,10000,8918,-0.00106140069491717,,,
15,bootstrap_draw,8,10000,8918,-0.0010399331223231423,,,
15,bootstrap_draw,8,10000,8918,-0.0010497720691093003,,,
15,bootstrap_draw,8,10000,8918,-0.001049585752779759,,,
15,bootstrap_draw,8,10000,8918,-0.0010496836721011057,,,
15,bootstrap_draw,8,10000,8918,-0.0010654587066933601,,,
15,bootstrap_draw,8,10000,8918,-0.001055433431252299,,,
15,bootstrap_draw,8,10000,8918,-0.0010701502127169343,,,
15,bootstrap_draw,8,10000,8918,-0.001046414479456793,,,
15,bootstrap_draw,8,10000,8918,-0.0010378920900177386,,,
15,bootstrap_draw,8,10000,8918,-0.001054466583749975,,,
15,bootstrap_draw,8,10000,8918,-0.0010594886340853206,,,
15,bootstrap_draw,8,10000,8918,-0.001042638769466209,,,
15,bootstrap_draw,8,10000,8918,-0.001048277709131897,,,
15,bootstrap_draw,8,10000,8918,-0.0010481920696516346,,,
15,bootstrap_draw,8,10000,8918,-0.0010432762137118161,,,
15,bootstrap_draw,8,10000,8918,-0.0010636598329301107,,,
15,bootstrap_draw,8,10000,8918,-0.0010441683965133504,,,
15,bootstrap_draw,8,10000,8918,-0.0010571213853346126,,,
15,bootstrap_draw,8,10000,8918,-0.0010502544147318492,,,
15,bootstrap_draw,8,10000,8918,-0.0010648705350244899,,,
15,bootstrap_draw,8,10000,8918,-0.0010473353297529707,,,
15,bootstrap_draw,8,10000,8918,-0.001059934596213294,,,
15,bootstrap_draw,8,10000,8918,-0.0010390746711193804,,,
15,bootstrap_draw,8,10000,8918,-0.0010500409752400089,,,
15,bootstrap_draw,8,10000,8918,-0.0010356589999907266,,,
30,midpoint,4,0,9894,-0.0003668850220221551,-0.0003516983498112771,0.3387911865777239,-30.98678244253268
30,midpoint,8,0,9894,-0.0007668850220221552,-0.0007516983498112771,0.2036587831008692,-64.7704264536654
30,midpoint,12,0,9894,-0.0011668850220221548,-0.001151698349811277,0.11360420456842531,-98.5540704647981
30,top10_sweep,4,10000,8906,-0.0006446402694337313,-0.0006329813191056656,0.23658207949696833,-51.97097355454977
30,top10_sweep,8,10000,8906,-0.0010446402694337313,-0.0010329813191056656,0.13316865034807995,-84.2190201124866
30,top10_sweep,12,10000,8906,-0.0014446402694337308,-0.0014329813191056656,0.07388277565686055,-116.46706667042339
30,top10_sweep,4,50000,1449,-0.0009838662364477118,-0.0009385050531911128,0.13112491373360938,-37.091227269209746
30,top10_sweep,8,50000,1449,-0.001383866236447712,-0.0013385050531911128,0.062111801242236024,-52.17101185583368
30,top10_sweep,12,50000,1449,-0.0017838662364477113,-0.0017385050531911128,0.03036576949620428,-67.25079644245758
30,top10_sweep,4,100000,214,-0.0013535821306988314,-0.0012642621108485848,0.07009345794392523,-19.222273163193865
30,top10_sweep,8,100000,214,-0.0017535821306988307,-0.0016642621108485848,0.028037383177570093,-24.90268892142191
30,top10_sweep,12,100000,214,-0.0021535821306988305,-0.0020642621108485845,0.014018691588785047,-30.583104679649963
30,bootstrap_draw,8,10000,8906,-0.0010431803783995943,,,
30,bootstrap_draw,8,10000,8906,-0.0010446555986113708,,,
30,bootstrap_draw,8,10000,8906,-0.0010413652229696166,,,
30,bootstrap_draw,8,10000,8906,-0.0010367997578678313,,,
30,bootstrap_draw,8,10000,8906,-0.0010572262337757343,,,
30,bootstrap_draw,8,10000,8906,-0.0010720770583226987,,,
30,bootstrap_draw,8,10000,8906,-0.0010524196407053902,,,
30,bootstrap_draw,8,10000,8906,-0.0010617214074423054,,,
30,bootstrap_draw,8,10000,8906,-0.0010333432742651455,,,
30,bootstrap_draw,8,10000,8906,-0.0010524773513591941,,,
30,bootstrap_draw,8,10000,8906,-0.0010424118330518274,,,
30,bootstrap_draw,8,10000,8906,-0.001046292238296893,,,
30,bootstrap_draw,8,10000,8906,-0.001064347850678333,,,
30,bootstrap_draw,8,10000,8906,-0.0010614726816189281,,,
30,bootstrap_draw,8,10000,8906,-0.001034612807289862,,,
30,bootstrap_draw,8,10000,8906,-0.0010494202178024448,,,
30,bootstrap_draw,8,10000,8906,-0.0010534802630683545,,,
30,bootstrap_draw,8,10000,8906,-0.0010736166433718884,,,
30,bootstrap_draw,8,10000,8906,-0.001044631846821184,,,
30,bootstrap_draw,8,10000,8906,-0.0010529718288560489,,,
30,bootstrap_draw,8,10000,8906,-0.0010473554162867497,,,
30,bootstrap_draw,8,10000,8906,-0.001032870666113452,,,
30,bootstrap_draw,8,10000,8906,-0.001027557763115666,,,
30,bootstrap_draw,8,10000,8906,-0.0010410208897351856,,,
30,bootstrap_draw,8,10000,8906,-0.0010466364057499504,,,
30,bootstrap_draw,8,10000,8906,-0.0010424458992819249,,,
30,bootstrap_draw,8,10000,8906,-0.0010172986010517219,,,
30,bootstrap_draw,8,10000,8906,-0.0010333153684912342,,,
30,bootstrap_draw,8,10000,8906,-0.001055196253680384,,,
30,bootstrap_draw,8,10000,8906,-0.0010319682719955366,,,
30,bootstrap_draw,8,10000,8906,-0.0010344282406351372,,,
30,bootstrap_draw,8,10000,8906,-0.0010587109424049122,,,
30,bootstrap_draw,8,10000,8906,-0.0010500076970094685,,,
30,bootstrap_draw,8,10000,8906,-0.001039443921520819,,,
30,bootstrap_draw,8,10000,8906,-0.0010485648109824388,,,
30,bootstrap_draw,8,10000,8906,-0.0010284184841604163,,,
30,bootstrap_draw,8,10000,8906,-0.0010516116147109636,,,
30,bootstrap_draw,8,10000,8906,-0.0010455247095165789,,,
30,bootstrap_draw,8,10000,8906,-0.001048604070347121,,,
30,bootstrap_draw,8,10000,8906,-0.0010551951599560554,,,
30,bootstrap_draw,8,10000,8906,-0.0010542380381796902,,,
30,bootstrap_draw,8,10000,8906,-0.0010569183397096114,,,
30,bootstrap_draw,8,10000,8906,-0.001062221874526944,,,
30,bootstrap_draw,8,10000,8906,-0.0010416290894355953,,,
30,bootstrap_draw,8,10000,8906,-0.0010460864243855693,,,
30,bootstrap_draw,8,10000,8906,-0.0010606069515427536,,,
30,bootstrap_draw,8,10000,8906,-0.0010620574428507467,,,
30,bootstrap_draw,8,10000,8906,-0.0010254429604263779,,,
30,bootstrap_draw,8,10000,8906,-0.0010437208300190816,,,
30,bootstrap_draw,8,10000,8906,-0.0010423117297409822,,,
30,bootstrap_draw,8,10000,8906,-0.0010519690960820287,,,
30,bootstrap_draw,8,10000,8906,-0.0010367192546265128,,,
30,bootstrap_draw,8,10000,8906,-0.0010517874876510354,,,
30,bootstrap_draw,8,10000,8906,-0.001049531291131111,,,
30,bootstrap_draw,8,10000,8906,-0.0010213127578081501,,,
30,bootstrap_draw,8,10000,8906,-0.00105736720708067,,,
30,bootstrap_draw,8,10000,8906,-0.001054635382440097,,,
30,bootstrap_draw,8,10000,8906,-0.0010404475711455008,,,
30,bootstrap_draw,8,10000,8906,-0.0010515140573542513,,,
30,bootstrap_draw,8,10000,8906,-0.0010337453668408402,,,
30,bootstrap_draw,8,10000,8906,-0.0010243241946078661,,,
30,bootstrap_draw,8,10000,8906,-0.0010358030817506966,,,
30,bootstrap_draw,8,10000,8906,-0.001031574014137397,,,
30,bootstrap_draw,8,10000,8906,-0.0010343507866344432,,,
30,bootstrap_draw,8,10000,8906,-0.0010266995278067463,,,
30,bootstrap_draw,8,10000,8906,-0.001048220634416075,,,
30,bootstrap_draw,8,10000,8906,-0.0010240758717294783,,,
30,bootstrap_draw,8,10000,8906,-0.0010334690774344555,,,
30,bootstrap_draw,8,10000,8906,-0.0010440323424705101,,,
30,bootstrap_draw,8,10000,8906,-0.001050035994457373,,,
30,bootstrap_draw,8,10000,8906,-0.0010332091474014246,,,
30,bootstrap_draw,8,10000,8906,-0.0010632908684023287,,,
30,bootstrap_draw,8,10000,8906,-0.0010451387653851133,,,
30,bootstrap_draw,8,10000,8906,-0.0010491460760737139,,,
30,bootstrap_draw,8,10000,8906,-0.0010245554422320178,,,
30,bootstrap_draw,8,10000,8906,-0.0010472681233381234,,,
30,bootstrap_draw,8,10000,8906,-0.0010577749604206237,,,
30,bootstrap_draw,8,10000,8906,-0.0010505887676821493,,,
30,bootstrap_draw,8,10000,8906,-0.001033611025255101,,,
30,bootstrap_draw,8,10000,8906,-0.0010544418589277706,,,
30,bootstrap_draw,8,10000,8906,-0.0010492060205931847,,,
30,bootstrap_draw,8,10000,8906,-0.001068372582739424,,,
30,bootstrap_draw,8,10000,8906,-0.0010196964430589203,,,
30,bootstrap_draw,8,10000,8906,-0.0010385026324686154,,,
30,bootstrap_draw,8,10000,8906,-0.0010526146613465644,,,
30,bootstrap_draw,8,10000,8906,-0.0010230695526398039,,,
30,bootstrap_draw,8,10000,8906,-0.0010394289813674548,,,
30,bootstrap_draw,8,10000,8906,-0.0010606418298059674,,,
30,bootstrap_draw,8,10000,8906,-0.001042723115117436,,,
30,bootstrap_draw,8,10000,8906,-0.0010568414740544981,,,
30,bootstrap_draw,8,10000,8906,-0.0010392229028779651,,,
30,bootstrap_draw,8,10000,8906,-0.0010515521070914252,,,
30,bootstrap_draw,8,10000,8906,-0.0010427833931701566,,,
30,bootstrap_draw,8,10000,8906,-0.0010525032422282231,,,
30,bootstrap_draw,8,10000,8906,-0.0010387760575427296,,,
30,bootstrap_draw,8,10000,8906,-0.001057861065642535,,,
30,bootstrap_draw,8,10000,8906,-0.0010476869017176833,,,
30,bootstrap_draw,8,10000,8906,-0.0010129309702788447,,,
30,bootstrap_draw,8,10000,8906,-0.001060990447223359,,,
30,bootstrap_draw,8,10000,8906,-0.0010452897542846623,,,
30,bootstrap_draw,8,10000,8906,-0.0010552567908826424,,,
30,bootstrap_draw,8,10000,8906,-0.001034255655468829,,,
30,bootstrap_draw,8,10000,8906,-0.0010159734417884254,,,
30,bootstrap_draw,8,10000,8906,-0.0010342221094288152,,,
30,bootstrap_draw,8,10000,8906,-0.0010399626877500088,,,
30,bootstrap_draw,8,10000,8906,-0.001025271723739154,,,
30,bootstrap_draw,8,10000,8906,-0.0010369645846786519,,,
30,bootstrap_draw,8,10000,8906,-0.0010509220442336677,,,
30,bootstrap_draw,8,10000,8906,-0.0010602752477057466,,,
30,bootstrap_draw,8,10000,8906,-0.0010696541250437602,,,
30,bootstrap_draw,8,10000,8906,-0.0010603978772760181,,,
30,bootstrap_draw,8,10000,8906,-0.0010201050596665643,,,
30,bootstrap_draw,8,10000,8906,-0.0010447636748706637,,,
30,bootstrap_draw,8,10000,8906,-0.0010490965824291802,,,
30,bootstrap_draw,8,10000,8906,-0.0010336921303836244,,,
30,bootstrap_draw,8,10000,8906,-0.001039335594594466,,,
30,bootstrap_draw,8,10000,8906,-0.0010417228458799073,,,
30,bootstrap_draw,8,10000,8906,-0.0010301343054582165,,,
30,bootstrap_draw,8,10000,8906,-0.0010637981924977843,,,
30,bootstrap_draw,8,10000,8906,-0.0010422664506252034,,,
30,bootstrap_draw,8,10000,8906,-0.0010558984136975912,,,
30,bootstrap_draw,8,10000,8906,-0.001023008737837354,,,
30,bootstrap_draw,8,10000,8906,-0.0010333162384105594,,,
30,bootstrap_draw,8,10000,8906,-0.0010674218526051087,,,
30,bootstrap_draw,8,10000,8906,-0.0010582130390102778,,,
30,bootstrap_draw,8,10000,8906,-0.0010244057076890115,,,
30,bootstrap_draw,8,10000,8906,-0.0010507830979227467,,,
30,bootstrap_draw,8,10000,8906,-0.001064046223515482,,,
30,bootstrap_draw,8,10000,8906,-0.0010323192982476372,,,
30,bootstrap_draw,8,10000,8906,-0.0010513067509340878,,,
30,bootstrap_draw,8,10000,8906,-0.0010564443351217413,,,
30,bootstrap_draw,8,10000,8906,-0.0010495879835176526,,,
30,bootstrap_draw,8,10000,8906,-0.001042821707847373,,,
30,bootstrap_draw,8,10000,8906,-0.0010434390953753135,,,
30,bootstrap_draw,8,10000,8906,-0.0010308310970019384,,,
30,bootstrap_draw,8,10000,8906,-0.001052732817861659,,,
30,bootstrap_draw,8,10000,8906,-0.001039722248326773,,,
30,bootstrap_draw,8,10000,8906,-0.0010359180345513143,,,
30,bootstrap_draw,8,10000,8906,-0.0010383645924454644,,,
30,bootstrap_draw,8,10000,8906,-0.001030562115985673,,,
30,bootstrap_draw,8,10000,8906,-0.0010430692018652016,,,
30,bootstrap_draw,8,10000,8906,-0.001039280347034587,,,
30,bootstrap_draw,8,10000,8906,-0.0010348004533527095,,,
30,bootstrap_draw,8,10000,8906,-0.0010400021668412504,,,
30,bootstrap_draw,8,10000,8906,-0.0010272283114747952,,,
30,bootstrap_draw,8,10000,8906,-0.0010373385316845935,,,
30,bootstrap_draw,8,10000,8906,-0.00103774719304598,,,
30,bootstrap_draw,8,10000,8906,-0.0010097894574280855,,,
30,bootstrap_draw,8,10000,8906,-0.0010285685132154357,,,
30,bootstrap_draw,8,10000,8906,-0.0010625389137222639,,,
30,bootstrap_draw,8,10000,8906,-0.001034750292422532,,,
30,bootstrap_draw,8,10000,8906,-0.0010380922782382345,,,
30,bootstrap_draw,8,10000,8906,-0.0010334303189366253,,,
30,bootstrap_draw,8,10000,8906,-0.001042230316961849,,,
30,bootstrap_draw,8,10000,8906,-0.001039997293780242,,,
30,bootstrap_draw,8,10000,8906,-0.00104953960926064,,,
30,bootstrap_draw,8,10000,8906,-0.001014410761378776,,,
30,bootstrap_draw,8,10000,8906,-0.001051871869218641,,,
30,bootstrap_draw,8,10000,8906,-0.0010247689308638267,,,
30,bootstrap_draw,8,10000,8906,-0.0010657280775435592,,,
30,bootstrap_draw,8,10000,8906,-0.0010446848635361108,,,
30,bootstrap_draw,8,10000,8906,-0.0010257138947284996,,,
30,bootstrap_draw,8,10000,8906,-0.0010330063496552825,,,
30,bootstrap_draw,8,10000,8906,-0.0010506199624078078,,,
30,bootstrap_draw,8,10000,8906,-0.0010397612630820643,,,
30,bootstrap_draw,8,10000,8906,-0.0010383019861948742,,,
30,bootstrap_draw,8,10000,8906,-0.0010465329631599086,,,
30,bootstrap_draw,8,10000,8906,-0.0010336500227970359,,,
30,bootstrap_draw,8,10000,8906,-0.0010179281821601082,,,
30,bootstrap_draw,8,10000,8906,-0.0010419511565038517,,,
30,bootstrap_draw,8,10000,8906,-0.0010602879927152158,,,
30,bootstrap_draw,8,10000,8906,-0.0010402595063063195,,,
30,bootstrap_draw,8,10000,8906,-0.0010552887728019942,,,
30,bootstrap_draw,8,10000,8906,-0.0010736042975491933,,,
30,bootstrap_draw,8,10000,8906,-0.0010603078083528349,,,
30,bootstrap_draw,8,10000,8906,-0.001046574192781299,,,
30,bootstrap_draw,8,10000,8906,-0.0010484892893783966,,,
30,bootstrap_draw,8,10000,8906,-0.001038564648973969,,,
30,bootstrap_draw,8,10000,8906,-0.0010499238960054468,,,
30,bootstrap_draw,8,10000,8906,-0.001053634419253956,,,
30,bootstrap_draw,8,10000,8906,-0.001044850362700719,,,
30,bootstrap_draw,8,10000,8906,-0.0010460905441613442,,,
30,bootstrap_draw,8,10000,8906,-0.0010692594042148477,,,
30,bootstrap_draw,8,10000,8906,-0.0010458413141301993,,,
30,bootstrap_draw,8,10000,8906,-0.0010520762402295403,,,
30,bootstrap_draw,8,10000,8906,-0.0010464775313812006,,,
30,bootstrap_draw,8,10000,8906,-0.001040926511721842,,,
30,bootstrap_draw,8,10000,8906,-0.001037374467369313,,,
30,bootstrap_draw,8,10000,8906,-0.0010318271923325396,,,
30,bootstrap_draw,8,10000,8906,-0.0010695901458381586,,,
30,bootstrap_draw,8,10000,8906,-0.001053640330296314,,,
30,bootstrap_draw,8,10000,8906,-0.001062686081592371,,,
30,bootstrap_draw,8,10000,8906,-0.0010480737515253336,,,
30,bootstrap_draw,8,10000,8906,-0.0010378844674588114,,,
30,bootstrap_draw,8,10000,8906,-0.0010463686803940677,,,
30,bootstrap_draw,8,10000,8906,-0.0010643843953254176,,,
30,bootstrap_draw,8,10000,8906,-0.0010380587114270565,,,
30,bootstrap_draw,8,10000,8906,-0.0010582165468564202,,,
30,bootstrap_draw,8,10000,8906,-0.0010036700424338463,,,
30,bootstrap_draw,8,10000,8906,-0.001029448743206639,,,
30,bootstrap_draw,8,10000,8906,-0.001059486287918911,,,
30,bootstrap_draw,8,10000,8906,-0.0010185015373506232,,,
30,bootstrap_draw,8,10000,8906,-0.001053780476539796,,,
30,bootstrap_draw,8,10000,8906,-0.0010534147638349113,,,
30,bootstrap_draw,8,10000,8906,-0.001061260476043597,,,
30,bootstrap_draw,8,10000,8906,-0.0010515311204591258,,,
30,bootstrap_draw,8,10000,8906,-0.0010485258262140855,,,
30,bootstrap_draw,8,10000,8906,-0.0010522379980004166,,,
30,bootstrap_draw,8,10000,8906,-0.0010165947088330916,,,
30,bootstrap_draw,8,10000,8906,-0.0010323335699139625,,,
30,bootstrap_draw,8,10000,8906,-0.0010575478302517,,,
30,bootstrap_draw,8,10000,8906,-0.0010303461377223454,,,
30,bootstrap_draw,8,10000,8906,-0.0010539849099799286,,,
30,bootstrap_draw,8,10000,8906,-0.0010380121504363835,,,
30,bootstrap_draw,8,10000,8906,-0.001031924091616673,,,
30,bootstrap_draw,8,10000,8906,-0.0010507239963872884,,,
30,bootstrap_draw,8,10000,8906,-0.001035359454976783,,,
30,bootstrap_draw,8,10000,8906,-0.00104787050376314,,,
30,bootstrap_draw,8,10000,8906,-0.0010698622036940974,,,
30,bootstrap_draw,8,10000,8906,-0.001060013231662619,,,
30,bootstrap_draw,8,10000,8906,-0.0010344146120520989,,,
30,bootstrap_draw,8,10000,8906,-0.0010385638965465702,,,
30,bootstrap_draw,8,10000,8906,-0.0010455901228958312,,,
30,bootstrap_draw,8,10000,8906,-0.0010305018649399323,,,
30,bootstrap_draw,8,10000,8906,-0.0010724156976819547,,,
30,bootstrap_draw,8,10000,8906,-0.001039960888569646,,,
30,bootstrap_draw,8,10000,8906,-0.0010366712326395548,,,
30,bootstrap_draw,8,10000,8906,-0.0010335079760089212,,,
30,bootstrap_draw,8,10000,8906,-0.0010407581438929895,,,
30,bootstrap_draw,8,10000,8906,-0.0010497749897290254,,,
30,bootstrap_draw,8,10000,8906,-0.001050224437144667,,,
30,bootstrap_draw,8,10000,8906,-0.001062414700242523,,,
30,bootstrap_draw,8,10000,8906,-0.0010685626648692806,,,
30,bootstrap_draw,8,10000,8906,-0.001040743888546675,,,
30,bootstrap_draw,8,10000,8906,-0.001032454096067636,,,
30,bootstrap_draw,8,10000,8906,-0.001058419480654001,,,
30,bootstrap_draw,8,10000,8906,-0.0010162180231537087,,,
30,bootstrap_draw,8,10000,8906,-0.0010330488090617032,,,
30,bootstrap_draw,8,10000,8906,-0.0010710482443160622,,,
30,bootstrap_draw,8,10000,8906,-0.0010475953637785853,,,
30,bootstrap_draw,8,10000,8906,-0.001026988657729954,,,
30,bootstrap_draw,8,10000,8906,-0.0010786136206301393,,,
30,bootstrap_draw,8,10000,8906,-0.0010342676131781545,,,
30,bootstrap_draw,8,10000,8906,-0.0010558207188650914,,,
30,bootstrap_draw,8,10000,8906,-0.0010318451660683182,,,
30,bootstrap_draw,8,10000,8906,-0.0010538738748563973,,,
30,bootstrap_draw,8,10000,8906,-0.0010204995147672618,,,
30,bootstrap_draw,8,10000,8906,-0.0010432956936457097,,,
30,bootstrap_draw,8,10000,8906,-0.0010577223656399004,,,
30,bootstrap_draw,8,10000,8906,-0.0010484964927511002,,,
30,bootstrap_draw,8,10000,8906,-0.0010517029228602525,,,
30,bootstrap_draw,8,10000,8906,-0.0010314954393799516,,,
30,bootstrap_draw,8,10000,8906,-0.001053226818174779,,,
30,bootstrap_draw,8,10000,8906,-0.0010500836293779261,,,
30,bootstrap_draw,8,10000,8906,-0.0010229927462207602,,,
30,bootstrap_draw,8,10000,8906,-0.0010638994907718592,,,
30,bootstrap_draw,8,10000,8906,-0.0010510465798866436,,,
30,bootstrap_draw,8,10000,8906,-0.0010457336627490523,,,
30,bootstrap_draw,8,10000,8906,-0.0010217612162239478,,,
30,bootstrap_draw,8,10000,8906,-0.00105325076287453,,,
30,bootstrap_draw,8,10000,8906,-0.0010449007437243272,,,
30,bootstrap_draw,8,10000,8906,-0.0010564088439996367,,,
30,bootstrap_draw,8,10000,8906,-0.0010340759735745291,,,
30,bootstrap_draw,8,10000,8906,-0.0010562905871557091,,,
30,bootstrap_draw,8,10000,8906,-0.001031163467241269,,,
30,bootstrap_draw,8,10000,8906,-0.0010271603030882525,,,
30,bootstrap_draw,8,10000,8906,-0.001064856537799792,,,
30,bootstrap_draw,8,10000,8906,-0.0010390917711225536,,,
30,bootstrap_draw,8,10000,8906,-0.001065809956115352,,,
30,bootstrap_draw,8,10000,8906,-0.0010381069580197722,,,
30,bootstrap_draw,8,10000,8906,-0.0010513361166697012,,,
30,bootstrap_draw,8,10000,8906,-0.0010671502317858407,,,
30,bootstrap_draw,8,10000,8906,-0.0010276837400610608,,,
30,bootstrap_draw,8,10000,8906,-0.0010435545920101288,,,
30,bootstrap_draw,8,10000,8906,-0.001052157048956818,,,
30,bootstrap_draw,8,10000,8906,-0.0010628548060163602,,,
30,bootstrap_draw,8,10000,8906,-0.001070005781058539,,,
30,bootstrap_draw,8,10000,8906,-0.0010309785742380687,,,
30,bootstrap_draw,8,10000,8906,-0.0010425066374579876,,,
30,bootstrap_draw,8,10000,8906,-0.0010495807754243207,,,
30,bootstrap_draw,8,10000,8906,-0.0010387331578655154,,,
30,bootstrap_draw,8,10000,8906,-0.0010242283673123245,,,
30,bootstrap_draw,8,10000,8906,-0.0010620093184043422,,,
30,bootstrap_draw,8,10000,8906,-0.0010224447623114997,,,
30,bootstrap_draw,8,10000,8906,-0.0010334966439269882,,,
30,bootstrap_draw,8,10000,8906,-0.0010444536639658416,,,
30,bootstrap_draw,8,10000,8906,-0.0010364390533919856,,,
30,bootstrap_draw,8,10000,8906,-0.0010307075526584534,,,
30,bootstrap_draw,8,10000,8906,-0.0010234497249070043,,,
30,bootstrap_draw,8,10000,8906,-0.001032455929036339,,,
30,bootstrap_draw,8,10000,8906,-0.0010580059202480085,,,
30,bootstrap_draw,8,10000,8906,-0.0010358573691124993,,,
30,bootstrap_draw,8,10000,8906,-0.001050456657917622,,,
30,bootstrap_draw,8,10000,8906,-0.0010218152417756758,,,
30,bootstrap_draw,8,10000,8906,-0.0010670679388932167,,,
30,bootstrap_draw,8,10000,8906,-0.0010540127917645296,,,
30,bootstrap_draw,8,10000,8906,-0.0010396705164172292,,,
30,bootstrap_draw,8,10000,8906,-0.001051583816696659,,,
30,bootstrap_draw,8,10000,8906,-0.0010440546952919054,,,
30,bootstrap_draw,8,10000,8906,-0.001060841968142779,,,
30,bootstrap_draw,8,10000,8906,-0.0010279109090572322,,,
30,bootstrap_draw,8,10000,8906,-0.0010425441120410512,,,
30,bootstrap_draw,8,10000,8906,-0.0010385175771733183,,,
30,bootstrap_draw,8,10000,8906,-0.0010485955626842274,,,
30,bootstrap_draw,8,10000,8906,-0.0010135127221079798,,,
30,bootstrap_draw,8,10000,8906,-0.001038342578963944,,,
30,bootstrap_draw,8,10000,8906,-0.0010427845366826173,,,
30,bootstrap_draw,8,10000,8906,-0.0010383984484356723,,,
30,bootstrap_draw,8,10000,8906,-0.0010462601990855276,,,
30,bootstrap_draw,8,10000,8906,-0.0010464819003944315,,,
30,bootstrap_draw,8,10000,8906,-0.0010701906391511213,,,
30,bootstrap_draw,8,10000,8906,-0.00104246757990282,,,
30,bootstrap_draw,8,10000,8906,-0.0010255671366287908,,,
30,bootstrap_draw,8,10000,8906,-0.0010319700264597815,,,
30,bootstrap_draw,8,10000,8906,-0.0010433176813235516,,,
30,bootstrap_draw,8,10000,8906,-0.0010338795639150114,,,
30,bootstrap_draw,8,10000,8906,-0.0010234514444698313,,,
30,bootstrap_draw,8,10000,8906,-0.0010521813499670106,,,
30,bootstrap_draw,8,10000,8906,-0.001068703011114773,,,
30,bootstrap_draw,8,10000,8906,-0.0010519041256339154,,,
30,bootstrap_draw,8,10000,8906,-0.0010658902816373579,,,
30,bootstrap_draw,8,10000,8906,-0.0010708235994944353,,,
30,bootstrap_draw,8,10000,8906,-0.0010513222782289001,,,
